owner/repo,ageRepoDays,stargazersCount,watchersCount,language,forksCount,openIssuesCount,subscribersCount,has_wiki,acceptanceRepo,followers,followers_D,followers_boolean,following,ageUser,totalPullDeveloper,requester_experience,mergedPullUser,closedPullUser,rejectUser,acceptanceDeveloper,rate_acceptance_developer,first_Pull,watchRepo,location,idPull,numberPull,login,state,title,createdDate,mesAno,closedDate,mergedDate,lifetimeMinutes,life_time,closedBy,mergedBy,status,commitHeadSha,commitBaseSha,assignee,comments,comments_D,commitsPull,commitsPull_D,commitsbyFilesPull,authorMoreCommits,participants,additionsLines,deletionsLines,totalLines,total_lines_D,changedFiles,changedFiles_D,dirFinal,files,typeDeveloper,requesterFollowsCoreTeam,coreTeamFollowsRequester,requester_experience_project
django/django,1305,15621,15621,Python,6243,73,815,false,20,20,more than 10,has followers,33,2403,0,no experience,0,0,0,0,First_Pull,True,false,Germany,24487830,3515,mfa,closed,add hint that migration table is created when migrate wasn´t run on first execution of runserver,2014-11-15T10:55:08Z,112014,15/11/2014 19:05,,490,Very Fast,timgraham,,closed,3c5bf184a949e1dc13fc0f86cbe7eb80a3db58ec,4f90c99635149fae2f488c03f0b52303fe97e0aa,,0,no comments,1,1 commit,0,,mfa|timgraham,4,0,4,some lines,1,1 file,docs/ref,docs/ref/django-admin.txt,external,false,false,no contribution
django/django,1305,15621,15621,Python,6243,73,815,false,20,56,more than 10,has followers,35,2397,1,little experience,1,0,0,100,more than 75%,False,false,UK,24487901,3516,jaylett,closed,Fixed #23827 -- TZ behavior in Storage API ref doc,2014-11-15T11:05:40Z,112014,15/11/2014 13:55,15/11/2014 13:55,169,Very Fast,andrewgodwin,andrewgodwin,merged,88e13b44edaaad8a49ec0e6a1195b7ca12333b77,4f90c99635149fae2f488c03f0b52303fe97e0aa,,0,no comments,1,1 commit,1,,jaylett|andrewgodwin,18,9,27,many lines,1,1 file,docs/ref/files,docs/ref/files/storage.txt,external,true,false,some contributions
django/django,1305,15621,15621,Python,6243,73,815,false,20,100,more than 10,has followers,52,2323,9,Regular,2,7,77,22,25%,False,false,Switzerland,24487976,3517,dbrgn,closed, Fixed #23543 -- Added documentation on testing management commands,2014-11-15T11:14:32Z,112014,24/11/2014 15:30,,13215,Slow,timgraham,,closed,00eff50660e9a1fe1e89605ce68b8b813084fcd9,4f90c99635149fae2f488c03f0b52303fe97e0aa,,8,has comments,5,many commits,1,,dbrgn|berkerpeksag|jphalip|timgraham,27,0,27,many lines,2,some files,docs/topics/testing|docs/howto,docs/topics/testing/tools.txt|docs/howto/custom-management-commands.txt,external,false,false,many contributions
django/django,1305,15621,15621,Python,6243,73,815,false,20,209,more than 10,has followers,6,2615,28,very experienced,2,26,92,7,25%,False,false,Istanbul  Turkey,24488002,3518,berkerpeksag,closed,Fixed #21753 -- Raised exception when both `form_class` and `fields` are...,2014-11-15T11:18:06Z,112014,21/11/2014 19:24,,9126,Medium,timgraham,,closed,8884dca41dbe305dbe6365ffe4b733e67588629c,6a05f0dfe3a12fa0dd5e840f0dc5ce6b23158525,,3,has comments,1,1 commit,12,berkerpeksag,berkerpeksag|timgraham,33,0,33,many lines,4,some files,django/views/generic|docs/releases|docs/topics/class-based-views|tests/generic_views,django/views/generic/edit.py|docs/releases/1.8.txt|docs/topics/class-based-views/generic-editing.txt|tests/generic_views/test_edit.py,external,false,false,many contributions
django/django,1305,15621,15621,Python,6243,73,815,false,20,53,more than 10,has followers,0,2266,43,very experienced,5,38,88,11,25%,False,false,Espoo  Finland,24488039,3519,akaariai,closed,Moved bilateral transform fetching to models.lookups,2014-11-15T11:22:20Z,112014,17/11/2014 17:07,,3224,Fast,timgraham,,closed,59e201c0ada5273afea963ccdb225ae250ee8fa4,6a05f0dfe3a12fa0dd5e840f0dc5ce6b23158525,,3,has comments,1,1 commit,8,akaariai,akaariai|tchaumeny|timgraham|charettes,17,9,26,many lines,2,some files,django/db/models|django/db/models/sql,django/db/models/lookups.py|django/db/models/sql/query.py,external,false,false,many contributions
django/django,1305,15621,15621,Python,6243,73,815,false,20,28,more than 10,has followers,47,1620,0,no experience,0,0,0,0,First_Pull,True,false,London,24488060,3520,adamchainz,closed,Make expired session clearing on database backend scale better  ticket #23830,2014-11-15T11:24:36Z,112014,20/11/2014 16:21,,7496,Medium,timgraham,,closed,0a13457455737764b72589e7df11d6eb30d1da8d,4f90c99635149fae2f488c03f0b52303fe97e0aa,,0,no comments,3,some commits,1,,adamchainz|timgraham,12,1,13,some lines,1,1 file,django/contrib/sessions/backends,django/contrib/sessions/backends/db.py,core,false,false,no contribution
django/django,1305,15621,15621,Python,6243,73,815,false,20,46,more than 10,has followers,0,2251,3,little experience,1,2,66,33,26% to 50%,False,false,London  UK,24488424,3522,danielroseman,closed,Fixed #20435 Reorder template tags docs.,2014-11-15T12:13:07Z,112014,17/11/2014 16:39,,3146,Fast,jphalip,,closed,715e649ddcf2081459272d6f61d658e001ea87a9,4f90c99635149fae2f488c03f0b52303fe97e0aa,,0,no comments,1,1 commit,0,,danielroseman|jphalip,401,418,819,many lines,1,1 file,docs/howto,docs/howto/custom-template-tags.txt,external,false,false,some contributions
django/django,1305,15621,15621,Python,6243,73,815,false,20,4,4 to 6 followers,has followers,2,1411,0,no experience,0,0,0,0,First_Pull,True,false,London,24488477,3523,fnstudio,closed,Fixed #23825 -- Added notes for the class-based-view scenario to the CSRF doc page.,2014-11-15T12:20:26Z,112014,15/11/2014 18:35,,375,Very Fast,timgraham,,closed,40cc672f384abeadd8f949248b7fd1a57128e9e2,4f90c99635149fae2f488c03f0b52303fe97e0aa,,0,no comments,1,1 commit,0,,fnstudio|dbrgn|timgraham,9,0,9,some lines,1,1 file,docs/ref,docs/ref/csrf.txt,external,false,false,no contribution
django/django,1305,15621,15621,Python,6243,73,815,false,20,1,1 to 3 followers,has followers,1,1470,1,little experience,0,1,100,0,First_Pull,True,false,Croatia,24488578,3524,nmundar,closed,Fixed #23690 - fixed examples of manual rendering of form fields,2014-11-15T12:35:02Z,112014,16/11/2014 09:21,16/11/2014 09:21,1246,Fast,mjtamlyn,mjtamlyn,merged,48515ee1f7bec437544a0a958332483298f4028b,4f90c99635149fae2f488c03f0b52303fe97e0aa,,0,no comments,1,1 commit,3,berkerpeksag,nmundar|dbrgn|mjtamlyn,16,4,20,some lines,1,1 file,docs/topics/forms,docs/topics/forms/index.txt,external,false,false,some contributions
django/django,1305,15621,15621,Python,6243,73,815,false,20,1,1 to 3 followers,has followers,0,2079,4,little experience,2,2,50,50,26% to 50%,False,false,,24488642,3525,vanschelven,closed,Use topological sort for migration operation dependency resolution,2014-11-15T12:41:43Z,112014,15/11/2014 13:53,15/11/2014 13:53,71,Very Fast,andrewgodwin,andrewgodwin,merged,13d613f80011852404198dfafd1f09c0c0ea42e6,4f90c99635149fae2f488c03f0b52303fe97e0aa,,2,has comments,1,1 commit,6,Siecje,vanschelven|dbrgn|andrewgodwin|aaugustin|timgraham|patrys,53,25,78,many lines,4,some files,root|django/db/migrations|django/db/migrations|tests/migrations,AUTHORS|django/db/migrations/autodetector.py|django/db/migrations/topological_sort.py|tests/migrations/test_autodetector.py,external,false,false,some contributions
django/django,1305,15621,15621,Python,6243,73,815,false,20,3,1 to 3 followers,has followers,6,1678,0,no experience,0,0,0,0,First_Pull,True,false,Europe,24488893,3526,gregorth,closed,Fixed #23585 - Corrected internal comment.,2014-11-15T13:14:22Z,112014,16/11/2014 09:24,16/11/2014 09:24,1210,Fast,mjtamlyn,mjtamlyn,merged,b4bb5cd0a31c6e9ebc2be9dff245f506940f9159,4f90c99635149fae2f488c03f0b52303fe97e0aa,,0,no comments,1,1 commit,1,,gregorth|berkerpeksag|mjtamlyn,1,3,4,some lines,1,1 file,django/template,django/template/context.py,external,false,false,no contribution
django/django,1305,15621,15621,Python,6243,73,815,false,20,29,more than 10,has followers,1,1752,0,no experience,0,0,0,0,First_Pull,True,false,Kuwait,24489055,3528,burhan,closed,Fixed #23829 -- Allowed customizing the ping_google sitemap URL,2014-11-15T13:33:19Z,112014,25/03/2015 20:44,,187691,Very Slow,timgraham,,closed,8f8842f59fc55b9c9dcb964651d556a584adedfe,4f90c99635149fae2f488c03f0b52303fe97e0aa,,7,has comments,5,many commits,6,,burhan|timgraham|dbrgn|berkerpeksag,78,20,98,many lines,4,some files,django/contrib/sitemaps|django/contrib/sitemaps/management/commands|django/contrib/sitemaps/tests|docs/ref/contrib,django/contrib/sitemaps/__init__.py|django/contrib/sitemaps/management/commands/ping_google.py|django/contrib/sitemaps/tests/test_command.py|docs/ref/contrib/sitemaps.txt,core,false,false,no contribution
django/django,1305,15621,15621,Python,6243,73,815,false,20,1,1 to 3 followers,has followers,1,1971,0,no experience,0,0,0,0,First_Pull,True,false,Utrecht,24489158,3529,wadevries,closed,Fixed #23712 -- field_name no longer raises KeyError,2014-11-15T13:43:54Z,112014,07/01/2015 14:38,,76374,Very Slow,timgraham,,closed,4724b7c3c13775962ad8f58f57e3f0b31138e2a0,4f90c99635149fae2f488c03f0b52303fe97e0aa,,3,has comments,1,1 commit,0,,wadevries|timgraham|MarkusH,38,1,39,many lines,2,some files,django/forms|tests/forms_tests/tests,django/forms/forms.py|tests/forms_tests/tests/test_forms.py,external,false,false,no contribution
django/django,1305,15621,15621,Python,6243,73,815,false,20,56,more than 10,has followers,35,2397,2,little experience,2,0,0,100,more than 75%,False,false,UK,24489503,3530,jaylett,closed,Fixed #23832 -- timezone aware Storage API.,2014-11-15T14:16:57Z,112014,14/03/2015 22:48,,171931,Very Slow,timgraham,,closed,24c8e198b48e74977c953e199ba65668f32d944f,dec93d89912965f94f9e942f0a89ca586fb91454,,0,no comments,1,1 commit,21,berkerpeksag,jaylett|timgraham,196,31,227,many lines,5,many files,django/core/files|docs/internals|docs/ref/files|docs/releases|tests/file_storage,django/core/files/storage.py|docs/internals/deprecation.txt|docs/ref/files/storage.txt|docs/releases/1.8.txt|tests/file_storage/tests.py,external,false,false,some contributions
django/django,1305,15621,15621,Python,6243,73,815,false,20,2,1 to 3 followers,has followers,0,636,0,no experience,0,0,0,0,First_Pull,True,false,Groningen,24489504,3531,ddaan,closed,fixed #23834 -- added test and fix to check for default null on ArrayField,2014-11-15T14:16:58Z,112014,15/11/2014 15:37,15/11/2014 15:37,80,Very Fast,mjtamlyn,mjtamlyn,merged,a7c58eaca45ede76f94d2859877c7f42b28c48da,83d104d61af1ee7d8dc1192f0801a7cee972e9de,,0,no comments,1,1 commit,0,,ddaan|timgraham|mjtamlyn,8,1,9,some lines,2,some files,django/contrib/postgres/fields|tests/postgres_tests,django/contrib/postgres/fields/array.py|tests/postgres_tests/test_array.py,external,false,false,no contribution
django/django,1305,15621,15621,Python,6243,73,815,false,20,7,7 to 10 followers,has followers,0,2621,0,no experience,0,0,0,0,First_Pull,True,false,Utrecht  The Netherlands,24489816,3532,jsmits,closed,Demonstrate ticket 15101 is indeed fixed.,2014-11-15T14:48:57Z,112014,16/11/2014 14:50,,1441,Fast,timgraham,,closed,01a84818914a81b3576cd04a71258c014a115b13,83d104d61af1ee7d8dc1192f0801a7cee972e9de,,0,no comments,1,1 commit,1,Siecje,jsmits|charettes|claudep|timgraham,7,0,7,some lines,1,1 file,django/contrib/gis/tests/geoapp,django/contrib/gis/tests/geoapp/tests.py,external,false,false,no contribution
django/django,1305,15621,15621,Python,6243,73,815,false,20,1,1 to 3 followers,has followers,2,2169,0,no experience,0,0,0,0,First_Pull,True,false,Warsaw,24489875,3533,szopu,closed,Fixed #23794 - FieldDoesNotExist error in migration with deleted fields and unique_together constraint,2014-11-15T14:54:26Z,112014,21/11/2014 15:58,,8703,Medium,timgraham,,closed,ed4f1a3943a7fb2d2fe63651bae2e7b72fd440a8,d6e2bbe734fe65f1cec825b9c507ad7bbb09f2f0,,6,has comments,1,1 commit,11,timgraham,szopu|charettes|MarkusH|timgraham,26,11,37,many lines,2,some files,django/db/migrations|tests/migrations,django/db/migrations/autodetector.py|tests/migrations/test_autodetector.py,core,false,false,no contribution
django/django,1305,15621,15621,Python,6243,73,815,false,20,18,more than 10,has followers,7,1366,0,no experience,0,0,0,0,First_Pull,True,false,Istanbul,24489906,3534,yigitguler,closed,Minor caption change at the password_reset_done view & template.,2014-11-15T14:58:07Z,112014,15/11/2014 15:49,,51,Very Fast,timgraham,,closed,95bca064339a22ac87e695b5e6394f4b60a778d5,83d104d61af1ee7d8dc1192f0801a7cee972e9de,,1,has comments,1,1 commit,2,,yigitguler|carljm|erikr|timgraham,2,2,4,some lines,2,some files,django/contrib/admin/templates/registration|django/contrib/auth,django/contrib/admin/templates/registration/password_reset_done.html|django/contrib/auth/views.py,core,false,false,no contribution
django/django,1305,15621,15621,Python,6243,73,815,false,20,9,7 to 10 followers,has followers,8,1635,7,Regular,1,6,85,14,25%,False,false,Brno  Czech Republic,24489992,3535,tricoder42,closed,Fixes #23643 - Show exception chain in debug template for Py3k,2014-11-15T15:05:49Z,112014,14/03/2015 20:21,,171735,Very Slow,timgraham,,closed,f78568fb9ae3f49ea3e1551682d39986bd1f70f1,88a5f17d25a25dbd2ebcf905dcecc45ce78a1615,,7,has comments,1,1 commit,4,aaugustin,tricoder42|timgraham|prestontimmons|dbrgn,91,3,94,many lines,3,some files,django/views|tests/view_tests/tests|tests/view_tests/tests,django/views/debug.py|tests/view_tests/tests/py3_test_debug.py|tests/view_tests/tests/test_debug.py,external,false,false,many contributions
django/django,1305,15621,15621,Python,6243,73,815,false,20,0,no followers,no followers,0,558,0,no experience,0,0,0,0,First_Pull,True,false,,24490342,3536,Zweedeend,closed,Fixes #23837: Replace list.pop(0) by deque.popleft() in dfs function in ...,2014-11-15T15:41:15Z,112014,15/11/2014 17:56,15/11/2014 17:56,135,Very Fast,carljm,carljm,merged,fefb77934e6b8f91ce44be7e1438146cb99baa19,9a5a4361c577d14cad303019f14ebc6d1ec01674,,0,no comments,1,1 commit,1,Zweedeend,Zweedeend|carljm,10,7,17,some lines,1,1 file,django/db/migrations,django/db/migrations/graph.py,external,false,false,no contribution
django/django,1305,15621,15621,Python,6243,73,815,false,20,5,4 to 6 followers,has followers,1,1459,1,little experience,1,0,0,100,more than 75%,False,false,Poland,24490425,3537,wrwrwr,closed,Fixed #23682 -- Enhanced circular redirects detection in tests.,2014-11-15T15:51:22Z,112014,25/11/2014 15:13,,14361,Slow,timgraham,,closed,f7f0c1178d8edc502336f8f9247bb3ff346dbd2c,e22c64dfc0230134c0e9d9ae1d9a5c1589fc8b6e,,10,has comments,1,1 commit,18,timgraham,wrwrwr|prestontimmons|timgraham|berkerpeksag,62,10,72,many lines,6,many files,django/test|docs/ref|docs/releases|tests/test_client_regress|tests/test_client_regress|tests/test_client_regress,django/test/client.py|docs/ref/exceptions.txt|docs/releases/1.8.txt|tests/test_client_regress/tests.py|tests/test_client_regress/urls.py|tests/test_client_regress/views.py,external,false,false,some contributions
django/django,1305,15621,15621,Python,6243,73,815,false,20,58,more than 10,has followers,3,2430,5,little experience,3,2,40,60,51% to 75%,False,false,San Francisco  CA,24490687,3538,jphalip,closed,Fixed #23839 -- Always allow referencing the primary key in the admin´s querystring,2014-11-15T16:12:51Z,112014,18/11/2014 00:24,,3371,Fast,charettes,,closed,ee53ed1e77ae9a04c82b953d2e9bbcec6832d799,c1584e1df45a28cc374f634982065472dd23cc11,,0,no comments,1,1 commit,1,Siecje,jphalip|collinanderson|charettes,14,4,18,some lines,4,some files,django/contrib/admin|tests/admin_views|tests/admin_views|tests/admin_views,django/contrib/admin/options.py|tests/admin_views/admin.py|tests/admin_views/models.py|tests/admin_views/tests.py,external,false,false,some contributions
django/django,1305,15621,15621,Python,6243,73,815,false,20,18,more than 10,has followers,7,1366,1,little experience,0,1,100,0,First_Pull,True,false,Istanbul,24490806,3539,yigitguler,closed,Fixed #23793 -- Updated the documentation of the password_reset_done,2014-11-15T16:24:56Z,112014,15/11/2014 16:45,,20,Very Fast,erikr,,closed,3b5052a5102326ec033631e827ff67cbf58de0ff,c1584e1df45a28cc374f634982065472dd23cc11,,0,no comments,1,1 commit,0,,yigitguler|erikr,5,0,5,some lines,1,1 file,docs/topics/auth,docs/topics/auth/default.txt,core,false,false,some contributions
django/django,1305,15621,15621,Python,6243,73,815,false,20,18,more than 10,has followers,4,2270,1,little experience,0,1,100,0,First_Pull,True,false,,24491014,3540,Tilka,closed,RFC: optimize migration optimizer loop,2014-11-15T16:42:52Z,112014,31/12/2014 13:27,,66044,Very Slow,timgraham,,closed,0958b15fc9efc5983ce340b2cb6b6af711e64570,c5132382f081bd1b5a3618bbf23fa0cf720af14b,,0,no comments,1,1 commit,0,,Tilka|timgraham,26,5,31,many lines,1,1 file,django/db/migrations,django/db/migrations/optimizer.py,core,false,false,some contributions
django/django,1305,15621,15621,Python,6243,73,815,false,20,6,4 to 6 followers,has followers,1,1148,1,little experience,0,1,100,0,First_Pull,True,false,Haarlem  the Netherlands,24491705,3541,gitaarik,closed,Fixed #23838: LazyObject is missing __iter__,2014-11-15T17:42:29Z,112014,27/11/2014 16:03,,17181,Very Slow,timgraham,,closed,de113b2265e1637e0fd58274e6b29a3fa12e158b,27c9b3a27d313e75732c1e8e966b320ddbde499d,,0,no comments,1,1 commit,0,,gitaarik|timgraham,36,2,38,many lines,2,some files,django/utils|tests/utils_tests,django/utils/functional.py|tests/utils_tests/test_lazyobject.py,external,false,false,some contributions
django/django,1305,15621,15621,Python,6243,73,815,false,20,66,more than 10,has followers,16,2760,33,very experienced,1,32,96,3,25%,False,false,Montréal  Québec,24491940,3542,charettes,closed,Fixed #13165 -- Added edit and delete links for admin related fields.,2014-11-15T18:01:43Z,112014,10/01/2015 17:25,,80603,Very Slow,timgraham,,closed,c923820314d9beaa164ed2a95dfdccac5ae5e187,f5c3a8bff57add71b801c9c44442ea0f8fa35858,charettes,30,has comments,4,some commits,29,timgraham,charettes|collinanderson|timgraham,424,69,493,many lines,17,many files,tests/admin_widgets|tests/admin_widgets|tests/admin_views|django/contrib/admin|tests/admin_views|tests/admin_views|django/contrib/admin|django/contrib/admin/static/admin/css|django/contrib/admin/static/admin/js/admin|django/contrib/admin/static/admin/js|django/contrib/admin/templates/admin|django/contrib/admin/templates/admin|django/contrib/admin/templates/admin|docs/ref/contrib/admin|docs/releases|tests/admin_custom_urls|tests/modeladmin,tests/admin_widgets/models.py|tests/admin_widgets/tests.py|tests/admin_views/tests.py|django/contrib/admin/widgets.py|tests/admin_views/admin.py|tests/admin_views/models.py|django/contrib/admin/options.py|django/contrib/admin/static/admin/css/widgets.css|django/contrib/admin/static/admin/js/admin/RelatedObjectLookups.js|django/contrib/admin/static/admin/js/related-widget-wrapper.js|django/contrib/admin/templates/admin/delete_confirmation.html|django/contrib/admin/templates/admin/popup_response.html|django/contrib/admin/templates/admin/related_widget_wrapper.html|docs/ref/contrib/admin/index.txt|docs/releases/1.8.txt|tests/admin_custom_urls/tests.py|tests/modeladmin/tests.py,external,true,false,many contributions
